output_version,output_generated_at,call_id,agent_id,agent_name,agent_name_confidence,agent_identity_source,call_type,sop_call_type,sop_file,item_id,sequence_order,category,sub_category,item_text,retrieval_query,agent_action,expected_agent_utterance,expected_intent,condition_type,condition_text,condition_trigger,condition_trigger_keywords,condition_source_item_id,condition_source_item_hint,condition_outcome_if_not_met,applicability_status,applicability_reason,status,rule_status,judge_used,llm_confidence,llm_reason,key_match_score,retrieval_score,combined_score,retrieval_method,retrieval_error,evidence_turn_ids,evidence_agent_turn_id,agent_evidence,evidence,reason
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP001,1,Opening,Greeting,Greet the customer politely,"Hi Sir/Madam, Good morning/afternoon/evening",greet,"Hi Sir/Madam, Good morning/afternoon/evening",greeting,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,1.0,"Agent greeted the customer politely with 'Good morning, Sneha.' which matches the expected greeting intent.",0.3124,0.4179,0.381,azure_openai,,"1,2,3,4,5,6,7",2,"Good morning, Sneha. This is Mahindra from Mahindra Adventure Team.","[4.38 - 7.57] Agent: Hey, Rocky, Rocky, Rocky, Rocky, Rocky, Rocky.
[11.02 - 14.75] Agent: Good morning, Sneha. This is Mahindra from Mahindra Adventure Team.
[15.72 - 16.53] Customer: Thank you, Polina.
[18.1 - 20.1] Agent: I am talking to Patil Sharma
[22.41 - 23.89] Agent: Thank you for confirming
[24.67 - 35.99] Agent: So, sir, this call is a small feedback call so that we can understand our customer preference and make our adventure experience even better for future events. Okay?
[38.74 - 42.2] Agent: Sir, I would like to take your basic details so that I can know your age.","Agent greeted the customer politely with 'Good morning, Sneha.' which matches the expected greeting intent."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP002,2,Opening,Identity Confirmation,Introduce yourself and your team,I am from adventure team on Mahindra & Mahindra,confirm_identity,I am _____ from adventure team on Mahindra & Mahindra,introduce_agent,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,0.95,"Agent clearly introduced himself as Mahindra from Mahindra Adventure Team, matching the expected intent to introduce agent and team.",0.5387,0.6388,0.6038,azure_openai,,"1,2,3,4,5,6,7",2,"Good morning, Sneha. This is Mahindra from Mahindra Adventure Team.","[4.38 - 7.57] Agent: Hey, Rocky, Rocky, Rocky, Rocky, Rocky, Rocky.
[11.02 - 14.75] Agent: Good morning, Sneha. This is Mahindra from Mahindra Adventure Team.
[15.72 - 16.53] Customer: Thank you, Polina.
[18.1 - 20.1] Agent: I am talking to Patil Sharma
[22.41 - 23.89] Agent: Thank you for confirming
[24.67 - 35.99] Agent: So, sir, this call is a small feedback call so that we can understand our customer preference and make our adventure experience even better for future events. Okay?
[38.74 - 42.2] Agent: Sir, I would like to take your basic details so that I can know your age.","Agent clearly introduced himself as Mahindra from Mahindra Adventure Team, matching the expected intent to introduce agent and team."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP003,3,Opening,Purpose Explanation,Explain the purpose and duration of the call,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes. Your responses will be kept confidential and used only for analysis purposes.,explain_purpose,We are conducting a short feedback exercise to understand customer preferences for Adventure experiences. This will help us improve future events. The call will take about 8–10 minutes. Your responses will be kept confidential and used only for analysis purposes.,explain_purpose,none,,,,,,Not Applicable,Applicable,,Review Suggested,Review Suggested,Yes,0.6,"Agent explained the purpose of the call as a feedback exercise to understand customer preferences and improve future events, but did not mention the expected call duration or confidentiality of responses.",0.355,0.6706,0.5601,azure_openai,,"5,6,7,8,9,10,11",6,"So, sir, this call is a small feedback call so that we can understand our customer preference and make our adventure experience even better for future events. Okay?","[22.41 - 23.89] Agent: Thank you for confirming
[24.67 - 35.99] Agent: So, sir, this call is a small feedback call so that we can understand our customer preference and make our adventure experience even better for future events. Okay?
[38.74 - 42.2] Agent: Sir, I would like to take your basic details so that I can know your age.
[44.63 - 46.96] Agent: Sir, your profession?
[48.46 - 50.96] Customer: Yes, I am in the telecom industry.
[52.61 - 55.25] Agent: How many members are there in your family?
[58.65 - 61.95] Agent: Sir, which vehicle do you have in 4-wheeler?","Agent explained the purpose of the call as a feedback exercise to understand customer preferences and improve future events, but did not mention the expected call duration or confidentiality of responses."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP004,4,Survey,Basic Information,Ask for customer's age,May I know your age?,ask_question,May I know your age?,ask_age,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,0.9,"Agent explicitly states wanting to know the customer's age by saying 'I would like to take your basic details so that I can know your age,' which practically covers asking for the customer's age.",0.6889,0.6426,0.6588,azure_openai,,"6,7,8,9,10,11,12",7,"Sir, I would like to take your basic details so that I can know your age.","[24.67 - 35.99] Agent: So, sir, this call is a small feedback call so that we can understand our customer preference and make our adventure experience even better for future events. Okay?
[38.74 - 42.2] Agent: Sir, I would like to take your basic details so that I can know your age.
[44.63 - 46.96] Agent: Sir, your profession?
[48.46 - 50.96] Customer: Yes, I am in the telecom industry.
[52.61 - 55.25] Agent: How many members are there in your family?
[58.65 - 61.95] Agent: Sir, which vehicle do you have in 4-wheeler?
[62.67 - 64.39] Customer: I have been waiting for you for a long time.","Agent explicitly states wanting to know the customer's age by saying 'I would like to take your basic details so that I can know your age,' which practically covers asking for the customer's age."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP005,5,Survey,Basic Information,Ask for customer's profession,What is your profession?,ask_question,What is your profession?,ask_profession,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'Sir, your profession?' which directly covers the SOP checklist item to ask for customer's profession.",0.5774,0.759,0.6954,azure_openai,,"7,8,9,10,11,12,13",8,"Sir, your profession?","[38.74 - 42.2] Agent: Sir, I would like to take your basic details so that I can know your age.
[44.63 - 46.96] Agent: Sir, your profession?
[48.46 - 50.96] Customer: Yes, I am in the telecom industry.
[52.61 - 55.25] Agent: How many members are there in your family?
[58.65 - 61.95] Agent: Sir, which vehicle do you have in 4-wheeler?
[62.67 - 64.39] Customer: I have been waiting for you for a long time.
[65.12 - 65.93] Agent: See you tomorrow!","Agent explicitly asked 'Sir, your profession?' which directly covers the SOP checklist item to ask for customer's profession."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP006,6,Survey,Basic Information,Ask how many people are in the customer's family,How many people are there in your family?,ask_question,How many people are there in your family?,ask_family_size,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,1.0,"Agent explicitly asked 'How many members are there in your family?', which matches the practical intent of asking how many people are in the customer's family.",0.8785,0.8814,0.8804,azure_openai,,"9,10,11,12,13,14,15",10,How many members are there in your family?,"[48.46 - 50.96] Customer: Yes, I am in the telecom industry.
[52.61 - 55.25] Agent: How many members are there in your family?
[58.65 - 61.95] Agent: Sir, which vehicle do you have in 4-wheeler?
[62.67 - 64.39] Customer: I have been waiting for you for a long time.
[65.12 - 65.93] Agent: See you tomorrow!
[68.07 - 69.76] Agent: Okay, hot rocks
[71.07 - 72.41] Customer: No, this is awesome. It's free to order.","Agent explicitly asked 'How many members are there in your family?', which matches the practical intent of asking how many people are in the customer's family."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP007,7,Survey,Basic Information,Ask which vehicle or vehicles the customer owns,Which vehicle or vehicles do you own?,ask_question,Which vehicle or vehicles do you own?,ask_vehicle_ownership,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,1.0,"Agent explicitly asked 'Sir, which vehicle do you have in 4-wheeler?', which matches the practical intent of asking which vehicle(s) the customer owns.",0.5696,0.559,0.5627,azure_openai,,"10,11,12,13,14,15,16",11,"Sir, which vehicle do you have in 4-wheeler?","[52.61 - 55.25] Agent: How many members are there in your family?
[58.65 - 61.95] Agent: Sir, which vehicle do you have in 4-wheeler?
[62.67 - 64.39] Customer: I have been waiting for you for a long time.
[65.12 - 65.93] Agent: See you tomorrow!
[68.07 - 69.76] Agent: Okay, hot rocks
[71.07 - 72.41] Customer: No, this is awesome. It's free to order.
[72.41 - 79.5] Agent: Sir, where did you see the Mahindra Adventure event first, like Instagram, Facebook etc?","Agent explicitly asked 'Sir, which vehicle do you have in 4-wheeler?', which matches the practical intent of asking which vehicle(s) the customer owns."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP008,8,Survey,Awareness,Ask how the customer first came across the event,How did you first come across the Mahindra Adventure event?,ask_question,How did you first come across the Mahindra Adventure event?,ask_event_source,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,0.95,"Agent explicitly asked where the customer first saw the Mahindra Adventure event, mentioning examples like Instagram and Facebook, which matches the intent to ask how the customer first came across the event.",0.6694,0.793,0.7497,azure_openai,,"15,16,17,18,19,20,21",16,"Sir, where did you see the Mahindra Adventure event first, like Instagram, Facebook etc?","[71.07 - 72.41] Customer: No, this is awesome. It's free to order.
[72.41 - 79.5] Agent: Sir, where did you see the Mahindra Adventure event first, like Instagram, Facebook etc?
[80.2 - 82.4] Customer: I would not have been able to do it, but I went to the event 2-3 times.
[87.16 - 94.65] Agent: Sir, you had not subscribed to Mahindra's Adventure Event, right? So, you had...
[93.86 - 96.0] Customer: I participated in Mahendra's event.
[99.27 - 100.56] Agent: For which location sir?
[101.55 - 107.32] Customer: I have been to your academy as well and I have been to your normal events as well.","Agent explicitly asked where the customer first saw the Mahindra Adventure event, mentioning examples like Instagram and Facebook, which matches the intent to ask how the customer first came across the event."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP009,9,Survey,Initial Interest,Ask what part of the event caught the customer's interest initially,What part of the event caught your interest initially?,ask_question,What part of the event caught your interest initially?,ask_initial_interest,none,,,,,,Not Applicable,Applicable,,Missed / Not Evidenced,Review Suggested,Yes,1.0,"Agent asked where the customer saw the event first (e.g., Instagram, Facebook), but did not ask what part of the event caught the customer's interest initially.",0.2579,0.4344,0.3726,azure_openai,,"15,16,17,18,19,20,21",16,"Sir, where did you see the Mahindra Adventure event first, like Instagram, Facebook etc?","[71.07 - 72.41] Customer: No, this is awesome. It's free to order.
[72.41 - 79.5] Agent: Sir, where did you see the Mahindra Adventure event first, like Instagram, Facebook etc?
[80.2 - 82.4] Customer: I would not have been able to do it, but I went to the event 2-3 times.
[87.16 - 94.65] Agent: Sir, you had not subscribed to Mahindra's Adventure Event, right? So, you had...
[93.86 - 96.0] Customer: I participated in Mahendra's event.
[99.27 - 100.56] Agent: For which location sir?
[101.55 - 107.32] Customer: I have been to your academy as well and I have been to your normal events as well.","Agent asked where the customer saw the event first (e.g., Instagram, Facebook), but did not ask what part of the event caught the customer's interest initially."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP010,10,Survey,Reasons for Not Subscribing,Ask what stopped the customer from subscribing to the event,What stopped you from finally subscribing to the event?,ask_question,What stopped you from finally subscribing to the event?,ask_reason_not_subscribe,none,,,,,,Not Applicable,Applicable,,Missed / Not Evidenced,Review Suggested,Yes,0.9,"Agent asked if the customer did not subscribe and which event they were watching, but did not explicitly ask what stopped the customer from subscribing to the event.",0.281,0.6543,0.5236,azure_openai,,"24,25,26,27,28,29,30",25,"So, that's why you didn't subscribe, right? So, which event were you watching at that time?","[122.83 - 125.24] Customer: But if there's any other work that's coming up, I won't be able to tell you.
[128.28 - 133.12] Agent: So, that's why you didn't subscribe, right? So, which event were you watching at that time?
[134.04 - 140.43] Customer: Ma'am, I don't remember that, but there was an event on 22nd February. Which location?
[139.32 - 140.6] Agent: What is the location?
[141.68 - 143.32] Customer: Yes, I went to Mumbai.
[143.94 - 152.38] Agent: It was in Mumbai. Where did you see Mahendra's first adventure event? I followed her on Instagram. I followed her on Instagram.
[151.23 - 154.74] Customer: I follow you on Instagram, keep coming to me.","Agent asked if the customer did not subscribe and which event they were watching, but did not explicitly ask what stopped the customer from subscribing to the event."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP011,11,Survey,Other Outdoor Experiences,Ask if the customer was also looking for other outdoor experiences,Were you also looking for any other outdoor experiences? Yes or No?,ask_question,Were you also looking for any other outdoor experiences? Yes or No?,ask_other_outdoor_experiences,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,0.9,"Agent explicitly asked if the customer was watching any other outdoor event at the time of cancelling the plan, which matches the practical intent of asking about other outdoor experiences.",0.4309,0.5068,0.4802,azure_openai,,"34,35,36,37,38,39,40",35,"Sir, when you cancelled your plan, were you watching any other outdoor event at that time?","[165.41 - 168.11] Customer: Now let's check in our calendar, what does this guy do?
[169.14 - 179.87] Agent: Sir, when you cancelled your plan, were you watching any other outdoor event at that time?
[180.46 - 182.45] Customer: No, I don't think so.
[182.74 - 196.96] Agent: Sir, what do you think, how long should we inform if the adventure event is going on? So, before we inform, how long should we inform? Like, less than one week or one to two weeks?
[197.97 - 211.49] Customer: What about 2 to 4 weeks? After 4 weeks, you have to inform the headmaster that something like this is going to happen. If it doesn't happen at the last moment, then people won't be able to plan accordingly. If it happens at the last moment, then some other plan will also come out.
[212.05 - 215.93] Agent: Right, so you should inform us 4 weeks back, right?
[216.74 - 221.53] Agent: What are the things that should be improved so that you can move forward in the future?","Agent explicitly asked if the customer was watching any other outdoor event at the time of cancelling the plan, which matches the practical intent of asking about other outdoor experiences."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP012,12,Survey,Other Outdoor Experiences,"If yes, ask which other outdoor experiences the customer looked at","If yes, which ones did you look at?",ask_question,"If yes, which ones did you look at?",ask_which_other_experiences,depends_on_customer_answer,Ask only if customer answered Yes to looking for other outdoor experiences,Yes,Yes,SOP011,Were you also looking for any other outdoor experiences? Yes or No?,Not Applicable,Not Applicable,Condition trigger not found in customer text.,Not Applicable,Not Applicable,No,,,0.0,0.0,0.0,not_applicable,,,,,,Condition trigger not found in customer text.
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP013,13,Survey,Other Outdoor Experiences,"If yes, ask where the customer heard about these other outdoor experiences",And where did you hear about these other outdoor experiences?,ask_question,And where did you hear about these other outdoor experiences?,ask_source_other_experiences,depends_on_customer_answer,Ask only if customer answered Yes to looking for other outdoor experiences,Yes,Yes,SOP011,Were you also looking for any other outdoor experiences? Yes or No?,Not Applicable,Not Applicable,Condition trigger not found in customer text.,Not Applicable,Not Applicable,No,,,0.0,0.0,0.0,not_applicable,,,,,,Condition trigger not found in customer text.
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP014,14,Closure,Future Expectations,Ask how early the customer expects to be informed before an event,"According to you, how early should we inform you before an adventure event?",ask_question,"According to you, how early should we inform you before an adventure event?",ask_notification_timing,none,,,,,,Not Applicable,Applicable,,Confirmed,Confirmed,Yes,0.95,"Agent explicitly asked how long before the adventure event the customer thinks they should be informed, providing specific time frame options, which matches the SOP intent to ask notification timing.",0.6625,0.7772,0.7371,azure_openai,,"36,37,38,39,40,41,42",37,"Sir, what do you think, how long should we inform if the adventure event is going on? So, before we inform, how long should we inform? Like, less than one week or one to two weeks?","[180.46 - 182.45] Customer: No, I don't think so.
[182.74 - 196.96] Agent: Sir, what do you think, how long should we inform if the adventure event is going on? So, before we inform, how long should we inform? Like, less than one week or one to two weeks?
[197.97 - 211.49] Customer: What about 2 to 4 weeks? After 4 weeks, you have to inform the headmaster that something like this is going to happen. If it doesn't happen at the last moment, then people won't be able to plan accordingly. If it happens at the last moment, then some other plan will also come out.
[212.05 - 215.93] Agent: Right, so you should inform us 4 weeks back, right?
[216.74 - 221.53] Agent: What are the things that should be improved so that you can move forward in the future?
[222.41 - 223.3] Agent: Subscribe to our channel
[225.16 - 229.72] Customer: Ma'am, your outdoor events like the escape from Pune, right?","Agent explicitly asked how long before the adventure event the customer thinks they should be informed, providing specific time frame options, which matches the SOP intent to ask notification timing."
run_002,2026-06-22T14:03:24,CALL007,A011,Unknown Agent CALL007,Not Found,registry_unknown_call_match,Rejector Adventure Feedback,Other,Mahindra Adventure rejectors questionnaire.docx,SOP015,15,Closure,Future Expectations,Ask what one thing could be improved to make customer consider subscribing,What is the one thing we could improve that would make you consider subscribing in the future?,ask_question,What is the one thing we could improve that would make you consider subscribing in the future?,ask_improvement_suggestion,none,,,,,,Not Applicable,Applicable,,Confirmed,Review Suggested,Yes,0.9,"Agent asked what should be improved to move forward in the future, which matches the intent to ask what could be improved to consider subscribing.",0.4377,0.4117,0.4208,azure_openai,,"39,40,41,42,43,44,45",40,What are the things that should be improved so that you can move forward in the future?,"[212.05 - 215.93] Agent: Right, so you should inform us 4 weeks back, right?
[216.74 - 221.53] Agent: What are the things that should be improved so that you can move forward in the future?
[222.41 - 223.3] Agent: Subscribe to our channel
[225.16 - 229.72] Customer: Ma'am, your outdoor events like the escape from Pune, right?
[231.22 - 249.6] Customer: I don't think Mahindra did it directly, I don't know who organized it with you, I don't remember the name, but the car was so heavy that it used to come to every spot and the car would just stand for 45 minutes.
[250.44 - 252.26] Customer: That was a major turn-off for us.
[253.98 - 254.96] Agent: Ok, so...","Agent asked what should be improved to move forward in the future, which matches the intent to ask what could be improved to consider subscribing."
